Amenity Type,Name,Latitude,Longitude,road,suburb,state_district,road_count,suburb_count,district_count,scaled_suburb,population
restaurant,Raju Dhaba,28.5308092,77.2179083,Pandit Trilok Chandra Sharma Marg,,South Delhi,10,0,231,0.0,10231
restaurant,Sagar Ratna,28.5369219,77.2118299,Guru Gobind Singh Marg,Malviya Nagar,South Delhi,9,26,231,3.5135135135135136,9234
restaurant,Berco's Garden,28.594222,77.3389703,City Center Marg,Sector 10,Gautam Buddha Nagar,3,4,70,0.5405405405405406,3070
restaurant,Central market,28.6368844,77.37601,Way to the market,Indirapuram,Ghaziabad,1,8,46,1.0810810810810811,1047
restaurant,Sagarrathna,28.6740388,77.1037651,Jain Muni Guru Ramkrishan Marg,Paschim Vihar,West Delhi,2,8,67,1.0810810810810811,2068
restaurant,Aggarwal Restaurant,28.7988933,77.0352522,Bawana-Narela Road,Bawana,North Delhi,1,3,47,0.40540540540540543,1047
restaurant,Pizza Hut,28.4218602,77.0909997,Golf Course Extension Road,Sector 57,,8,1,0,0.13513513513513514,8000
restaurant,Pizza Hut,28.5917336,77.3484898,City Center Marg,Sector 10,Gautam Buddha Nagar,3,4,70,0.5405405405405406,3070
restaurant,Hotel Metropolis,28.6407045,77.2105994,Main Bazar Road,Paharganj,Central Delhi,9,16,99,2.1621621621621623,9101
restaurant,Piccadelhi,28.635243,77.2196937,Radial Road 4,Connaught Place,,4,74,0,10.0,4010
restaurant,Aangan Restuarant,28.6361048,77.0652214,Road 236,Vikaspuri,West Delhi,1,3,67,0.40540540540540543,1067
restaurant,Bangla Foods,28.6334431,77.2084285,Bangla Sahib Road,Connaught Place,,1,74,0,10.0,1010
restaurant,Agarwal Sweet Place,28.6653614,77.2842171,RAGHUVEER PURA ROAD,Azad Nagar,Shahdara,1,2,20,0.2702702702702703,1020
restaurant,CLUB 26,28.5791401,77.3346425,Maharaja Agrasen Marg,Nithari,Gautam Buddha Nagar,10,4,70,0.5405405405405406,10070
restaurant,Bai Dur Ya,28.7035418,77.2283038,Signature Bridge Ramp,Majnu Ka Tila,Central Delhi,1,8,99,1.0810810810810811,1100
restaurant,Dawat Khana Restaurant,28.562363,77.2686705,Sujan Mohinder Road,New Friends Colony,South East Delhi,1,3,189,0.40540540540540543,1189
restaurant,Spice Route,28.6253844,77.2181175,Tolstoy Marg,Connaught Place,,4,74,0,10.0,4010
restaurant,Good Earth,28.5995254,77.226395,Subramaniyam Bharti Marg,Chanakya Puri Tehsil,,2,56,0,7.567567567567568,2007
restaurant,Nathus Sweets,28.6297269,77.2320267,Babar Road,Chanakya Puri Tehsil,,4,56,0,7.567567567567568,4007
restaurant,Bengali Sweet House,28.629465,77.2318985,Babar Road,Chanakya Puri Tehsil,,4,56,0,7.567567567567568,4007
restaurant,Lizo Canteen,28.367662,77.3173494,Y.M.C.A Boy's Hostel,,Faridabad,2,0,20,0.0,2020
restaurant,Bikanervala,28.6532866,77.3427559,Madan Mohan Malviya Marg,Vaishali,Ghaziabad,4,5,46,0.6756756756756757,4046
restaurant,Aggarwal Sweets Point,28.6642061,77.3230335,Ghazipur Road,Surya Nagar,Ghaziabad,6,8,46,1.0810810810810811,6047
restaurant,Tyagi Restaurant,28.6131958,76.9857968,Shivaji Marg,Najafgarh,South West Delhi,13,15,49,2.027027027027027,13051
restaurant,Agarwal Sweet Corner,28.6096134,76.9853973,Thana Road,Najafgarh,South West Delhi,2,15,49,2.027027027027027,2051
restaurant,Bukhara,28.6142041,77.3715342,Shaheed Hawaldar Padam Singh Dharma Marg,Mamura,Gautam Buddha Nagar,1,1,70,0.13513513513513514,1070
restaurant,Culinaire,28.5307368,77.2457792,Road No. 3,Alaknanda,South East Delhi,1,20,189,2.7027027027027026,1191
restaurant,Pizza Hut,28.4684035,77.0624832,Leisure Valley Road,IFFCO Chowk,,17,27,0,3.6486486486486487,17003
restaurant,Gung the palace,28.4692697,77.0623996,Leisure Valley Road,IFFCO Chowk,,17,27,0,3.6486486486486487,17003
restaurant,Spaghetti Kitchen & Bar,28.4684555,77.0624238,Leisure Valley Road,IFFCO Chowk,,17,27,0,3.6486486486486487,17003
restaurant,The Oriental Bloom (Chinese and Thai),28.4683891,77.0635176,Leisure Valley Road,IFFCO Chowk,,17,27,0,3.6486486486486487,17003
restaurant,Gola Sizzles,28.4684189,77.0635414,Leisure Valley Road,IFFCO Chowk,,17,27,0,3.6486486486486487,17003
restaurant,Swagath,28.4698181,77.0627594,Leisure Valley Road,IFFCO Chowk,,17,27,0,3.6486486486486487,17003
restaurant,"Zooby's Kitchen,Al-Bake",28.5455297,77.3058508,Amrapali Marg,Shaheen Bagh,South East Delhi,2,3,189,0.40540540540540543,2189
restaurant,Club India Restaurant,28.6409319,77.2137081,Ramdwara Road,Paharganj,Central Delhi,2,16,99,2.1621621621621623,2101
restaurant,New Mt. Everest Restaurant,28.641034,77.213836,Main Bazar Road,Paharganj,Central Delhi,9,16,99,2.1621621621621623,9101
restaurant,Andhra Bhawan Canteen,28.6169212,77.225998,rotary no 4,Chanakya Puri Tehsil,,1,56,0,7.567567567567568,1007
restaurant,Karim's,28.6494286,77.2337411,Kalan Mahal Road,Old Delhi,Central Delhi,1,26,99,3.5135135135135136,1102
restaurant,Moti Mahal,28.6461911,77.2400153,Netaji Subhash Marg,Old Delhi,Central Delhi,3,26,99,3.5135135135135136,3102
restaurant,Berco's,28.6323764,77.2172154,Radial Road 2,Connaught Place,,2,74,0,10.0,2010
restaurant,Barbecue Grill,28.4736151,77.0786935,Ashika Marg,Sector 28,,3,7,0,0.945945945945946,3000
restaurant,All American Diner,28.589224,77.225738,Lodhi Road,,South East Delhi,3,0,189,0.0,3189
restaurant,Lama Kitchen Himalayan Cook House,28.5536129,77.1942284,Hauz Khas Village Road,Hauz Khas,South Delhi,17,51,231,6.891891891891892,17237
restaurant,Pizza Hut,28.5575626,77.1640349,Munirka Marg,Delhi Cantonment,,12,55,0,7.4324324324324325,12007
restaurant,Sagar Ratna,28.8956151,76.6076779,Sonipat Road,Tau Colony,Rohtak,2,2,8,0.2702702702702703,2008
restaurant,Gulab Rewri,28.8967048,76.6091775,Delhi bypass road,Tilak Nagar,Rohtak,1,6,8,0.8108108108108109,1008
restaurant,The Great Kebab Factory,28.6705911,77.1339317,Road Number 43,,West Delhi,4,0,67,0.0,4067
restaurant,Ajit Khalsa Dhaba,28.4965669,77.1846642,Sant Shri Nagpal Marg,Satbari,South Delhi,2,2,231,0.2702702702702703,2231
restaurant,Indian Coffee House,28.6306895,77.2160507,Baba Kharak Singh Marg,Connaught Place,,5,74,0,10.0,5010
restaurant,Hira Sweets,28.6353527,77.220063,Radial Road 4,Connaught Place,,4,74,0,10.0,4010
restaurant,Sayam Roof Top Restaurant,28.6411417,77.2137445,Main Bazar Road,Paharganj,Central Delhi,9,16,99,2.1621621621621623,9101
restaurant,Keshav Restaurant,28.6337495,77.2230833,Radial Road 6,Chanakya Puri Tehsil,,4,56,0,7.567567567567568,4007
restaurant,Domino's,29.6949422,77.0015622,Kutia Road,Model Town,Karnal,1,5,6,0.6756756756756757,1006
restaurant,ccd,28.499764,77.2370308,Nai Basti Road,,South Delhi,1,0,231,0.0,1231
restaurant,The exotic rooftop restaurant,28.6409844,77.2137687,Ramdwara Road,Paharganj,Central Delhi,2,16,99,2.1621621621621623,2101
college,"Jaypee Institute of Information Technology, Noida",28.6300443,77.3720823,Portico,Sector 62,Gautam Buddha Nagar,3,4,70,0.5405405405405406,3070
college,"Jaypee Business School, Noida",28.6291951,77.371384,Portico,Sector 62,Gautam Buddha Nagar,3,4,70,0.5405405405405406,3070
college,DCAC,28.5778727,77.1845461,Shaheed Navneet Swaraj Marg,Netaji Nagar,,1,3,0,0.40540540540540543,1000
college,Laxmi Bai College,28.6853049,77.1826403,Swami Narayan Marg,Ashok Vihar - III,Central Delhi,1,2,99,0.2702702702702703,1099
college,Indraprastha Engineering College,28.6591012,77.3399845,Saur Urja Marg,Sahibabad,Ghaziabad,1,5,46,0.6756756756756757,1046
college,ABES engineering college,28.6337977,77.4458036,Delhi-Meerut Expressway,,Ghaziabad,2,0,46,0.0,2046
college,The Institution of Electronics and Telecommunication Engineers,28.6098274,77.1006564,Street No 1,Janakpuri,South West Delhi,1,4,49,0.5405405405405406,1049
college,CSIR-NIScPR,28.6384835,77.173365,Dr K S Krishnan Road,Patel Nagar,West Delhi,1,12,67,1.6216216216216217,1068
college,Regional Skill Development Centre,28.4524063,77.1416722,Dera Mandi Road,,South Delhi,2,0,231,0.0,2231
college,Regional Skill Development Centre,28.4530389,77.1477573,Dera Mandi Road,,South Delhi,2,0,231,0.0,2231
college,Academic Research Centre,28.6950031,77.2104001,GTB Marg,Civil Lines Tehsil,Central Delhi,4,20,99,2.7027027027027026,4101
college,Department of Education,28.6943627,77.2102739,GC Narang Road,Civil Lines Tehsil,Central Delhi,2,20,99,2.7027027027027026,2101
college,Department of Library And Information Science,28.6898502,77.2078018,GTB Marg,Civil Lines Tehsil,Central Delhi,4,20,99,2.7027027027027026,4101
college,St Stephens College,28.6856581,77.211717,Sudhir Bose Marg,Civil Lines Tehsil,Central Delhi,3,20,99,2.7027027027027026,3101
college,CPWD Training Institute,28.676541,77.4643412,Hapur Road,,Ghaziabad,1,0,46,0.0,1046
college,Indraprastha Institute of Science and Technology,28.5527332,77.2684563,Ram Dulari Tundelkar Ji Road,Okhla Ph III,South East Delhi,3,1,189,0.13513513513513514,3189
college,Govt College Kosli,28.4004464,76.4787387,SH22,,Rewari,1,0,8,0.0,1008
college,PDM College of Engineering,28.6875601,76.8898603,MDR122,,Jhajjar,1,0,2,0.0,1002
college,S. K. Govt College Kanwali,28.3077031,76.4061622,SH24,,Rewari,1,0,8,0.0,1008
college,"New Building, Faculty of Law, Delhi University",28.689878,77.20989,Chhatra Marg,Civil Lines Tehsil,Central Delhi,12,20,99,2.7027027027027026,12101
college,Maharaja Agrasen Institute of Technology,28.7196184,77.0661762,Sector 23 Road,Rohini,North West Delhi,3,31,27,4.1891891891891895,3031
college,P.G.D.A.V. College,28.5665107,77.2513052,Mahatma Gandhi Marg,Lajpat Nagar,South East Delhi,24,35,189,4.72972972972973,24193
college,Ojas Institute of Management,28.7363305,77.1284258,Ram Krishna Marg,Rohini,North Delhi,2,31,47,4.1891891891891895,2051
college,Shaheed Sukhdev College of Business Studies,28.7325136,77.1186337,Doctor KN Katju Marg,Rohini,North Delhi,6,31,47,4.1891891891891895,6051
college,IILM,28.4336469,77.1028475,Golf Course Extension Road,Sector 58,,8,1,0,0.13513513513513514,8000
college,Tender Heart NGO,28.3859974,77.3658672,Kotwal Dhan Singh Gurjar Marg,,Faridabad,1,0,20,0.0,1020
college,Dyal Singh College,28.5907293,77.2309735,Lodhi Road,,South East Delhi,3,0,189,0.0,3189
dancing_school,Kirti Natya Niketan,28.7361525,77.1101245,Guru Nanak Dev Road,Rohini,North Delhi,3,31,47,4.1891891891891895,3051
dancing_school,Fluidic Dance Academy,28.7345687,77.1094956,Guru Nanak Dev Road,Rohini,North West Delhi,3,31,27,4.1891891891891895,3031
dancing_school,ARIHANT DANCE ACADEMY,28.6888571,77.2922058,Loni Road,,Shahdara,4,0,20,0.0,4020
dancing_school,M Dance Academy,28.8009627,76.1388166,NH709A,,Bhiwani,1,0,4,0.0,1004
driving_school,Krishna Motor Driving School,28.6167528,77.2876622,,,East Delhi,0,0,61,0.0,61
driving_school,Shivshakti Driving School,28.9833715,77.735236,Nagla Battu Road,,Meerut,3,0,31,0.0,3031
driving_school,KHUSHI MOTOR DRIVING TRAINING SCHOOL,28.6616707,77.3778183,Maharaja Agrasen Marg,Vasundhara,Ghaziabad,10,6,46,0.8108108108108109,10046
kindergarten,Masti ki Pathshala (Teach India),28.5158272,77.0453164,rezang la marg,Sector 1,,6,9,0,1.2162162162162162,6001
kindergarten,The Hope Project,28.5903058,77.2419,Lala Lajpat Rai Path,,South East Delhi,2,0,189,0.0,2189
kindergarten,Kids Meadows,28.5561109,77.0571541,Urban Extension Road-II,,South West Delhi,1,0,49,0.0,1049
kindergarten,Petals School,28.5803757,77.257053,Baba Banda Singh Bahadur Setu,South Extension,South East Delhi,1,10,189,1.3513513513513513,1190
kindergarten,Kids and Kids,28.6475289,77.3460134,Hindon Elevated Road,Vasundhara,Ghaziabad,2,6,46,0.8108108108108109,2046
kindergarten,Kingdom of Kids,28.5424418,77.2180108,R.M. Vats Marg,,South Delhi,1,0,231,0.0,1231
kindergarten,Klub dé Niños,28.5689757,77.1627474,,Delhi Cantonment,,0,55,0,7.4324324324324325,7
kindergarten,Early Years,28.5498387,77.2480443,Lala Lajpat Rai Marg,,South East Delhi,6,0,189,0.0,6189
kindergarten,Mother's Pride,28.5477704,77.2490814,Lala Lajpat Rai Marg,,South East Delhi,6,0,189,0.0,6189
kindergarten,Scottish Early Years,28.5631714,77.161428,Vasant Marg,Delhi Cantonment,,1,55,0,7.4324324324324325,1007
kindergarten,Ram Pre Primary School,28.5522732,77.1368775,Jassoran Nature Trail,Shankar Vihar,,1,1,0,0.13513513513513514,1000
kindergarten,todllers townn,28.5353149,77.2168348,Late Shri Tirth Ram Sharma Marg,Malviya Nagar,South Delhi,5,26,231,3.5135135135135136,5234
kindergarten,Little Millennium,28.5130679,77.2040027,IGNOU Road,Neb Sarai,South Delhi,24,25,231,3.3783783783783785,24234
kindergarten,Bon Accent,28.7125877,77.1319602,Katyani Mata Road,Rohini,North Delhi,2,31,47,4.1891891891891895,2051
kindergarten,Rime Kids,27.8947242,76.2907817,Bharthari Mandir Road,,Kotputli-Behror,1,0,7,0.0,1007
kindergarten,Mother Pixies Kids School,28.6803238,77.3122724,GTB Road,Dilshad Garden,Shahdara,1,3,20,0.40540540540540543,1020
kindergarten,Fun Valley,28.6333424,77.3069961,Maharaja Agrasen Marg,Indraprastha Extension,East Delhi,10,13,61,1.7567567567567568,10062
kindergarten,Baby Doux,28.6028862,77.2220107,Doctor Avul Pakir Jainulabdeen Abdul Kalam Marg,Chanakya Puri Tehsil,,1,56,0,7.567567567567568,1007
kindergarten,Little Planet Pre School,28.741976,77.1330579,Road Number B-7,Rohini,North Delhi,2,31,47,4.1891891891891895,2051
kindergarten,Learning Matters,28.5549832,77.2022197,Lawyer's Street,Green Park,South Delhi,4,7,231,0.945945945945946,4231
kindergarten,Duck Duck Goose,28.6462818,77.1263579,Mahatma Gandhi Marg,Rajouri Garden,West Delhi,24,2,67,0.2702702702702703,24067
kindergarten,Duck Duck Goose Kids Play Zone,28.6456119,77.126358,Mahatma Gandhi Marg,Rajouri Garden,West Delhi,24,2,67,0.2702702702702703,24067
kindergarten,Lil Birdiez,28.7195588,77.1731899,Acharya Kripalani Marg,Adarsh Nagar,North Delhi,1,1,47,0.13513513513513514,1047
kindergarten,Planet School,28.9880949,77.7316796,Nagla Battu Road,,Meerut,3,0,31,0.0,3031
kindergarten,Kiddos Family Play School,28.6224206,77.2948755,Shanti Marg,Mandawali Fazalpur,East Delhi,1,4,61,0.5405405405405406,1061
kindergarten,Footprints,28.7351493,77.1108471,Doctor KN Katju Marg,Rohini,North Delhi,6,31,47,4.1891891891891895,6051
kindergarten,House of Happiness,28.736872,77.1111523,Doctor KN Katju Marg,Rohini,North Delhi,6,31,47,4.1891891891891895,6051
kindergarten,Blossom Smart Kids,28.6373691,77.3039432,Gali Number 27,Madhu Vihar,East Delhi,2,2,61,0.2702702702702703,2061
kindergarten,SS Kindergarten,28.4308351,77.3165419,Main Bazaar Road,Old Faridabad,Faridabad,1,2,20,0.2702702702702703,1020
kindergarten,Kingdom of Kids,28.4266066,77.0702469,Luxotica Lane 2,Sector 51,,1,2,0,0.2702702702702703,1000
kindergarten,Golden Bells Early Years,28.6873131,77.1213517,Guru Harkishan Marg,Shakurpur JJ Colony,North West Delhi,3,3,27,0.40540540540540543,3027
kindergarten,Grow In Steps - Pre School,28.7326689,77.0884462,Sector 23 Road,Rohini,North West Delhi,3,31,27,4.1891891891891895,3031
kindergarten,Teeny Town,28.6425568,77.2970774,Vikas Marg,Indraprastha Extension,East Delhi,25,13,61,1.7567567567567568,25062
kindergarten,Intel Litots,28.9755027,77.7324128,Swarnim Path,,Meerut,1,0,31,0.0,1031
language_school,NEC,28.5704608,77.2371259,Feroze Gandhi Road,Lajpat Nagar,South East Delhi,4,35,189,4.72972972972973,4193
language_school,Mundo Latino,28.5689101,77.2257334,Bhishma Pitamah Marg,South Extension,South East Delhi,2,10,189,1.3513513513513513,2190
language_school,LearnningTree,28.5836421,77.2176258,Jor Bagh Lane,Lodhi Colony,South East Delhi,1,10,189,1.3513513513513513,1190
language_school,The Community For Learners,28.7430383,77.1606083,Gali Number 2,Bhalswa,North Delhi,1,1,47,0.13513513513513514,1047
library,Central Library,28.5402647,77.1683426,Foot Path to Open Air Theatre,,South Delhi,2,0,231,0.0,2231
library,Central Arts Library,28.6895399,77.2085628,GTB Marg,Civil Lines Tehsil,Central Delhi,4,20,99,2.7027027027027026,4101
library,Marwari Public Library,28.6563835,77.2314822,Chandni Chowk,Old Delhi,Central Delhi,8,26,99,3.5135135135135136,8102
library,Shree Mahavir Jain Public Library,28.6563695,77.2309239,Chandni Chowk,Old Delhi,Central Delhi,8,26,99,3.5135135135135136,8102
library,Library,28.6860602,77.2112951,Sudhir Bose Marg,Civil Lines Tehsil,Central Delhi,3,20,99,2.7027027027027026,3101
library,Delhi Public Library,28.5666919,77.2486547,Mahatma Gandhi Marg,Lajpat Nagar,South East Delhi,24,35,189,4.72972972972973,24193
library,Lal Bahadur Shastri Library,28.566689,77.2485614,Mahatma Gandhi Marg,Lajpat Nagar,South East Delhi,24,35,189,4.72972972972973,24193
library,Ambience Library,28.5084355,77.2008302,IGNOU Road,Neb Sarai,South Delhi,24,25,231,3.3783783783783785,24234
library,NCR library,28.460961,77.078887,Ashika Marg,Sector 28,,3,7,0,0.945945945945946,3000
library,Bahrisons,28.467453,77.0822773,DLF Galleria Road,IFFCO Chowk,,4,27,0,3.6486486486486487,4003
library,library,28.7135899,77.2167691,Banda Bahadur Marg,Mukherjee Nagar,North Delhi,7,6,47,0.8108108108108109,7047
library,district library gurgaon,28.4600912,77.0332843,Civil Line Road,Hans Enclave,,2,2,0,0.2702702702702703,2000
library,Delhi Public Library,28.5844558,77.2248024,Fourth Avenue Road,Lodhi Colony,South East Delhi,1,10,189,1.3513513513513513,1190
library,Central Library,28.5438974,77.3348456,Noida-Greater Noida Expressway,,Gautam Buddha Nagar,13,0,70,0.0,13070
library,Maulana Azad Library,27.9119729,78.0753369,University Road,,Aligarh,2,0,7,0.0,2007
library,Central Library,28.6103953,77.0389687,Azad Hind Fauj Marg,Nawada,South West Delhi,2,3,49,0.40540540540540543,2049
library,Siddhant the study library and reading cafe,28.6413463,77.4068396,DME Service Road,,Ghaziabad,2,0,46,0.0,2046
library,Library NDRI,29.7034098,76.9849113,NDRI Main Road,Model Town,Karnal,2,5,6,0.6756756756756757,2006
library,GOVERNMENT DISTRICT LIBRARY,27.8935311,78.0725727,SAMAD ROAD,,Aligarh,1,0,7,0.0,1007
library,sharda,27.892056,76.2876535,SH14,,Kotputli-Behror,5,0,7,0.0,5007
library,AB Library,27.89543,76.2824495,SH14,,Kotputli-Behror,5,0,7,0.0,5007
library,S S Chanakya Library,28.1885518,76.6143728,Shivam Chowk,,Rewari,2,0,8,0.0,2008
library,Urban Reads Self Study Library,29.4800806,77.7239286,Bhopa Road,,Muzaffarnagar,1,0,2,0.0,1002
library,Zakir Hussain Library (JMI),28.5625944,77.281506,Maulana Mohamed Ali Jauhar Marg,Okhla,South East Delhi,4,3,189,0.40540540540540543,4189
library,Cozy Library,28.9679582,77.7368943,CCS University Road,,Meerut,6,0,31,0.0,6031
library,Bibliotheca,28.6373936,77.3041255,Gali Number 27,Madhu Vihar,East Delhi,2,2,61,0.2702702702702703,2061
library,acme lib,28.6921105,77.2924273,Loni Road,,Shahdara,4,0,20,0.0,4020
library,Central Library,28.8015759,76.1363174,Circular Road,,Bhiwani,2,0,4,0.0,2004
library,dubey library,28.8245982,77.5759439,tibra road,,Ghaziabad,1,0,46,0.0,1046
library,daksh institute of technology,28.8396471,77.5803535,ikla road,,Ghaziabad,1,0,46,0.0,1046
library,DEEP STUDY LIB,28.6895949,77.2953063,100 Feet Road,Babarpur,Shahdara,5,1,20,0.13513513513513514,5020
library,JVCC Library,28.5848906,77.3367985,Amaltash Marg,Sector 10,Gautam Buddha Nagar,3,4,70,0.5405405405405406,3070
library,KNOWLEDGE HUB LIB,28.6867672,77.2855948,Street no. 15,Jyoti Colony,Shahdara,1,1,20,0.13513513513513514,1020
library,DTU Library,28.7506425,77.1165275,Yamuna Marg,Rohini,North Delhi,2,31,47,4.1891891891891895,2051
library,Nirwan Library,28.7319529,77.1419899,Dr MC Davar Marg,Rohini,North Delhi,1,31,47,4.1891891891891895,1051
library,Pratap Library,28.6226815,77.2905549,Gurudwara Road,Mandawali Fazalpur,East Delhi,2,4,61,0.5405405405405406,2061
library,Vachanalaya,28.5957593,77.1226782,Sadar Bazar Road,Delhi Cantonment,,1,55,0,7.4324324324324325,1007
library,Palika Library,28.6295291,77.2337334,Babar Road,Connaught Place,,4,74,0,10.0,4010
research_institute,NATIONAL DAIRY RESEARCH INSTITUTE,29.7006603,76.9858209,NDRI Main Road,Model Town,Karnal,2,5,6,0.6756756756756757,2006
research_institute,Indian Institute of Pesticide Formulation,28.5063389,77.0934,Delhi-Gurugram Expressway,Sector 20,,21,1,0,0.13513513513513514,21000
training,Chanakya IAS Academy,28.5882606,77.1685592,Benito Juarez Marg,Delhi Cantonment,,27,55,0,7.4324324324324325,27007
training,Robotics Training and Workshop,28.5155013,77.2056319,IGNOU Road,Neb Sarai,South Delhi,24,25,231,3.3783783783783785,24234
training,Barry John Acting Studio,28.5650693,77.2485237,Mahatma Gandhi Marg,Lajpat Nagar,South East Delhi,24,35,189,4.72972972972973,24193
training,TechStack,28.5194093,77.2009034,Westend Marg,,South Delhi,6,0,231,0.0,6231
music_school,Global Music Institute,28.567241,77.2482732,,,South East Delhi,0,0,189,0.0,189
music_school,Fitness Mantra,28.5692469,77.2486371,Shiv Mandir Marg,Lajpat Nagar,South East Delhi,3,35,189,4.72972972972973,3193
music_school,Echo Music School,28.5256057,77.2614615,Okhla Estate Marg,Alaknanda,South East Delhi,1,20,189,2.7027027027027026,1191
music_school,School of Dance and Music,28.6289112,77.2779076,Pandit Bakshi Ram Sharma Marg,Shakarpur,East Delhi,2,3,61,0.40540540540540543,2061
music_school,S.G.S. Music,28.6531063,77.2859524,Road Number 57,,East Delhi,1,0,61,0.0,1061
music_school,Theme Music Institute,28.5490069,77.234545,Hans Raj Gupta Marg,,South East Delhi,4,0,189,0.0,4189
music_school,Parikrama School of Music,28.5548828,77.1950596,Hauz Khas Village Road,Hauz Khas,South Delhi,17,51,231,6.891891891891892,17237
music_school,Mathews Music Academy,28.723753,77.1682613,Gali Number 26,,North Delhi,1,0,47,0.0,1047
music_school,Masand,28.9793664,77.7314676,CCS University Road,,Meerut,6,0,31,0.0,6031
